"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"WT_A"	"WT_B"	"WT_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Ndufa2"	602	-1.660296813006	7.63463003309162	69.1343816550867	6.10859841821569e-05	0.000348230386311381	"Ndufa2"	6.59674761401179	6.41573948385172	6.70992051690529	8.56191333975529	7.83102383417357	8.22997842347981
"Ndufa3"	351	-0.682435726708886	7.44802097524577	9.08148462283435	0.0189402669958272	0.0307930704110422	"Ndufa3"	7.04995510781084	6.96828279270376	7.17624683278045	8.10196820297837	7.17869796392952	7.81928387366017
"Ndufa4"	497	-1.2610211014033	7.98506783539112	61.3088718456341	9.0551271199212e-05	0.00044942955843191	"Ndufa4"	7.21499329756212	7.22003888047577	7.23035291927751	8.77605783446101	8.20599329666306	8.40490970783442
"Ndufa5"	622	-1.53885803236274	6.40305132700521	56.0794339778906	0.00012093573455306	0.000548397042454069	"Ndufa5"	5.31680141134381	5.51220052873638	5.48512998881491	7.33757205655871	6.55748769120041	6.92902826734036
"Ndufa6"	560	-0.0795548658912936	6.67590251431897	0.169205540810194	0.692799208497355	0.735443475075894	"Ndufa6"	6.65832884890601	6.49084779975889	6.74683750199271	7.06124597251652	6.33399487441681	6.65652105959497
"Ndufa7"	1201	-1.16023187707086	7.6242292033311	33.0272535960021	0.000635145968784267	0.00183702231694094	"Ndufa7"	6.91493473541213	6.83586057232853	7.0363558002683	8.42467557269881	7.6357391809475	8.10525572672559
"Ndufa8"	795	-1.72083920553832	7.05346211888643	115.899368049452	1.07890677612441e-05	0.000118078835270528	"Ndufa8"	5.96116964551284	5.96109980806123	5.93597087737018	7.97344314443996	7.51092453378094	7.47370367859229
"Ndufa9"	1322	-0.986821950784875	7.12531993011833	54.1374941117373	0.00013549459486186	0.000590765392082306	"Ndufa9"	6.58209572996283	6.47286501894038	6.59313883632116	7.73087889538175	7.52449781936301	7.32307638587934
"Ndufab1"	2189	-1.99508043351852	7.37114935598539	152.684475181225	4.18977996162944e-06	6.67785346935509e-05	"Ndufab1"	6.16326764372751	6.01179884424455	5.98486449983896	8.333434730542	7.84320680189149	7.91867600676821
"Ndufaf1"	1676	-0.397900640701248	5.24316711404109	7.31277404676368	0.0296791290474965	0.0455189953425949	"Ndufaf1"	5.10441869495299	5.01686396256908	4.97153089881222	5.5899093002891	5.32626851556255	5.35329734258083
"Ndufaf2"	904	-2.1576324215088	4.17990920339353	72.6502852693923	5.18604956321957e-05	0.00031443607660306	"Ndufaf2"	2.86306705576491	2.39693969505298	2.93695773346168	5.09521519122801	4.84158758559869	4.70419948687127
"Ndufaf3"	1439	-1.16190464676647	5.67682025100148	41.6835525817339	0.000310574914936795	0.00107495224761551	"Ndufaf3"	4.96634249977885	4.81686424659953	5.15362325387332	6.4237815596976	6.0605015024879	5.8942022975824
"Ndufaf4"	3632	-0.48290487978434	5.22289353692771	7.56105175788322	0.0277640350405222	0.0429321295386351	"Ndufaf4"	5.07387728769197	4.90380342453882	4.90534114163285	5.67847673872097	5.43605894579522	5.17049396320533
"Ndufaf5"	2998	-0.96421753477591	4.33311954464071	14.8682760602011	0.00592658483663079	0.0112223505250788	"Ndufaf5"	3.68197820477498	3.97920933514	3.65331154691621	4.29892770949957	4.90273477260147	4.93075912222618
"Ndufaf6"	5036	-1.29987577264355	4.96438567607287	67.6945011441981	6.54670871077747e-05	0.000363771487875206	"Ndufaf6"	4.19710518185076	4.15705120060159	4.18266496695088	5.57953140028243	5.3163146012492	5.51210728853762
"Ndufaf7"	2332	-1.07972964720769	5.39327017155898	58.0603275022239	0.000108082840439489	0.000508978343376811	"Ndufaf7"	4.588316006872	4.81142295895328	4.86112879891722	5.91007837147169	5.76360567583412	5.82710279844223
"Ndufaf8"	494	-1.28258966352616	6.10874597733025	36.9775904721692	0.000450153738210658	0.0014139122864747	"Ndufaf8"	5.24224645297181	5.2276336336929	5.50920476000748	6.95352252410799	6.17646575991786	6.6029719756965
"Ndufb1"	339	-1.55616548723557	6.7285046824797	105.048990717015	1.50705215494238e-05	0.000143355179535931	"Ndufb1"	5.65416723730985	5.77515731461974	5.82270273537253	7.49816637078813	7.01756675703765	7.36247001609194
"Ndufb10"	677	-1.67533821462981	7.31379740102624	96.373733180265	2.01715196100677e-05	0.000171417166806026	"Ndufb10"	6.25363201051283	6.16365037449273	6.32037135834039	8.21075754295071	7.60079989914539	7.88673962307811
"Ndufb11"	908	-1.11679556288171	7.16915599677011	29.4924275410139	0.000891330054145053	0.00236297209162044	"Ndufb11"	6.5467885523367	6.46422236256979	6.50808632590503	8.04747510024811	7.31052449839774	7.38876785774609
"Ndufb2"	936	-1.35032071369679	6.32913233251582	51.4485819974094	0.000159575171793253	0.000662037876835156	"Ndufb2"	5.51006408291112	5.48682347728405	5.51555742280748	7.18961767130128	6.47152618904937	6.80479048590123
"Ndufb3"	750	-1.19808743464126	6.66292753778759	48.8949482206529	0.000187745251405976	0.000741885486131659	"Ndufb3"	5.96116964551284	5.8931825814469	5.979129976364	7.47315674658926	6.89585302073475	6.98427616755957
"Ndufb4"	454	-0.948849277132552	5.65657235787831	20.7819147787773	0.00243378650559269	0.0052941592068151	"Ndufb4"	5.04267531921805	5.0883473275559	5.18982300132631	6.38953722679392	5.59682546408537	6.06932866045578
"Ndufb5"	1030	-1.13662574135496	6.90786057140134	61.8767042421491	8.78698075374645e-05	0.000440503878605867	"Ndufb5"	6.26139707742927	6.19428473627615	6.23921085813661	7.60563572410423	7.12624967460011	7.328908930104
"Ndufb6"	659	-1.54727568106333	6.78150213653699	80.1072941367274	3.74942089982499e-05	0.000254587642145708	"Ndufb6"	5.83415861555459	5.76955611854597	5.83164056574124	7.6706348543099	7.04268749870236	7.28757709387291
"Ndufb7"	533	-2.08086479925496	7.71962622852483	145.695212359876	4.92464049785105e-06	7.30927574126846e-05	"Ndufb7"	6.36323175121984	6.17852061006945	6.44874140395407	8.70483606364287	8.16602265045087	8.31520516951975
"Ndufb8"	2332	-2.0224502050481	8.46452763305588	94.7720274422644	2.13442264206816e-05	0.00017733073187048	"Ndufb8"	7.13218849126524	7.07090080204238	7.17223154317707	9.52203866524385	8.72432665775918	9.08411129350746
"Ndufb9"	687	-1.63322611313233	7.59630738205487	62.184170648317	8.64601771986958e-05	0.000435382229270431	"Ndufb9"	6.65906384998738	6.44150610713691	6.57576499304722	8.60027707875703	7.86897179873902	8.00073997413378
"Ndufc1"	694	-1.70766230803617	6.44334800843026	76.7785560703106	4.31800288591945e-05	0.000278607857848206	"Ndufc1"	5.38591726918246	5.40428879767847	5.26715586046115	7.3599785565898	6.62658105904734	7.09566170365898
"Ndufc2"	681	-1.47687753838796	6.56339204354595	115.088013990143	1.10505196423348e-05	0.000119928191833841	"Ndufc2"	5.66591626046386	5.54863090837895	5.71917321406905	7.33448948357724	7.00445302540328	6.99654282888278
"Ndufs1"	3657	0.0963021985464827	6.7487167513491	0.870924162274253	0.380959407368013	0.435415753428727	"Ndufs1"	6.79098888082662	6.81153668614151	6.78480702092332	6.61882975752002	6.69731787675841	6.779457611105
"Ndufs2"	2353	-0.739490858972819	7.59941833946851	28.5484923187256	0.000981323225918441	0.00255250319232576	"Ndufs2"	7.20244301337261	7.1677668621723	7.18025097809281	8.06803597822872	8.01919680576079	7.64244673659834
"Ndufs3"	949	-1.00752635741684	6.78450610282904	41.1721101646697	0.000322774170760881	0.00110450084976197	"Ndufs3"	6.30431353930662	6.13779643278031	6.13990854608512	7.48478919518138	7.07034261698071	7.00142043804305
"Ndufs4"	1534	-1.24276844504899	6.71308008586819	122.311123892886	8.97751090721663e-06	0.000106328163429856	"Ndufs4"	5.99299905605346	5.88024674756805	6.01432204056267	7.31011204704328	7.18212764242031	7.11491880107423
"Ndufs5"	509	-1.85050081053184	6.46047399219228	92.0043155208764	2.35840925808571e-05	0.000188454773062931	"Ndufs5"	5.34995355873165	5.20498740609518	5.22319726812479	7.48247019675831	6.87396491344031	6.87689823536081
"Ndufs5-ps"	500	-1.81868695511653	2.34214769985694	27.0406679352017	0.00115069422720064	0.00289100221475495	"Ndufs5-ps"	1.12417059878323	1.09545132127724	1.42409101085301	3.16698071212436	2.4774361949865	3.21884346447364
"Ndufs6"	567	-1.52620199828337	6.93719475056592	92.3397562622411	2.32971120383583e-05	0.000187315713592975	"Ndufs6"	6.00807743623779	5.86719387514256	6.06717372850623	7.79058355558082	7.34152802778334	7.34146579396082
"Ndufs7"	1107	-1.17461187206603	7.67613369316417	49.0677892555904	0.0001856470362622	0.000736061269729278	"Ndufs7"	6.94296866733186	6.9032708258031	7.06911589114317	8.4550336195316	8.04617271588722	7.87682014405536
"Ndufs8"	1027	-1.55776000076823	8.36855187918545	89.0340604787133	2.63334697700344e-05	0.000202991605428475	"Ndufs8"	7.37520289761074	7.39484525134701	7.39918298128148	9.26139809179735	8.73089850743229	8.7867677487898
"Ndufv1"	1608	-1.35282604899648	7.60039592528072	85.9787445639882	2.96040233429826e-05	0.000218517119371168	"Ndufv1"	6.76936846343188	6.71939352108074	6.82564248477685	8.38450354345898	7.9576920763892	7.98850909908542
"Ndufv2"	1637	-1.42201726293957	7.91748512515406	81.7732243643441	3.50072030381062e-05	0.000243959385384847	"Ndufv2"	7.05443145142275	6.93926464822578	7.11742424780136	8.71849767538804	8.19313240940195	8.42001603610334
"Ndufv3"	1580	-1.11280111030538	6.50021854619408	42.2087482480592	0.000298654426882909	0.0010448473866319	"Ndufv3"	5.95519746342486	5.82055574830994	5.73966823332374	7.27033810864036	6.76016573595601	6.76231847538773
"Neat1"	20773	2.0882387708193	6.40909780467645	74.9065879819486	4.68656923531371e-05	0.000293132939529608	"Neat1"	7.06223178698341	7.15278479108747	7.0868218112735	4.77577409978704	4.61267527917398	5.51552100207477
"Neb"	23717	-5.31440890017717	3.62892793796118	52.5794188712968	0.000148830676782905	0.000631398445272323	"Neb"	-0.340099513178093	-0.303102569907572	-0.803235574437276	2.78874663977876	4.5921967762935	5.40574872577968
"Nebl"	22216	-1.20172912316868	3.70739481487452	13.8075096761919	0.00713982344816439	0.0131510254650254	"Nebl"	2.87323784131671	3.17528760131471	2.92746033712995	3.72677082156135	4.68020494046686	3.98159281998843
"Necap1"	2395	1.43693058348336	4.69875605021925	29.4226310207765	0.000897613231211218	0.00237477478489969	"Necap1"	5.19842531891304	5.35651780123025	5.15769059585363	3.36527537763899	4.26484676508609	3.65004973427736
"Necap2"	2133	-0.287976164450065	7.23577584871627	6.36086035672004	0.0388238886097058	0.05762927908656	"Necap2"	7.13218849126524	7.08393501615921	7.03745987346963	7.48849185670741	7.39924948857949	7.21594520098958
"Nectin3"	18593	-8.51243309704852	3.42278989949867	43.4313864619881	0.000273088325996605	0.000979718533845083	"Nectin3"	-3.0488798875306	-2.52377395829093	-2.17572489817447	1.4383115634321	4.77773358762015	5.13097975679883
"Nedd1"	5216	0.610228421813297	5.22591772899891	5.82569357300939	0.0456037022873581	0.0663266137674944	"Nedd1"	5.51169268728379	5.50884260221057	5.47212393084203	4.67863899559838	5.37982030112089	4.42808337921107
"Nedd4"	7090	-0.719670061427721	4.843116332551	6.65241842584378	0.035676268464931	0.0535144026973965	"Nedd4"	4.38653437204526	4.57821311896033	4.35196673369025	4.6721418232899	4.94856422528228	5.67360854048516
"Nedd4l"	18467	0.699133952970023	4.41597135274113	7.3693117869942	0.0292283665015796	0.0448966818854656	"Nedd4l"	4.62789880523109	5.10178288926576	4.32328432235156	4.10030605125862	4.13495814652434	3.81427907867093
"Nedd8"	580	-1.68435806899905	8.15406520413312	134.756303288027	6.44125740624756e-06	8.51546047926856e-05	"Nedd8"	7.06943738552736	7.01281994056572	7.15402314912598	9.00252638619843	8.5692556498082	8.68243420609639
"Nedd9"	4782	2.78244272556795	8.22170495108463	151.719180730988	4.28251215653065e-06	6.73243972486494e-05	"Nedd9"	9.10371519005993	8.96248990615529	9.00675546001328	6.25035945070132	6.61139734182113	5.73346537757554
"Nefh"	3994	-1.68086283084908	1.50605154645135	14.3780738576872	0.00645139914491303	0.0120803054447556	"Nefh"	1.08969394040723	0.304418555164635	-0.112795463575928	2.37410995312327	2.1364094396687	1.7502686764658
"Negr1"	24041	-7.1404757341583	2.70969053180759	34.0072117339207	0.000581331108236608	0.00171909097461175	"Negr1"	-2.15983326484769	-1.83654855177515	-3.0488798875306	1.81375608832705	2.70809424748659	4.92049508548576
"Neil1"	2599	-4.17536357070457	8.70089244280053	542.320465647587	4.8778229155987e-08	6.52169952498964e-06	"Neil1"	5.53750338731104	5.54207526112319	5.25771292883201	9.76950081944812	9.72259043575983	9.34065939221969
"Neil3"	2359	-4.51379798724624	4.79026410188943	193.993836692962	1.82638342969582e-06	4.09090961998707e-05	"Neil3"	0.690244790154074	1.1990938456878	1.75997283093825	5.78167081833988	5.8506642437332	5.54254375986423
"Nek1"	5669	0.828768586391652	3.7083007205801	11.3376074103634	0.0114922389232002	0.0198670816575558	"Nek1"	4.10516872224541	3.82573756366346	4.21425191063682	3.1295303554132	3.19459896297544	3.37733582733984
"Nek2"	4295	-4.78261900946746	6.41853043149595	513.144521027492	5.93696704015408e-08	7.40351207151521e-06	"Nek2"	2.41132436836123	2.8433221308581	2.54819999129124	7.63891784729826	7.30927039100305	7.10362225081558
"Nek3"	2722	-0.599142598868883	3.18829363601295	3.92674599684306	0.0868723733964233	0.117066480733397	"Nek3"	3.14914096839944	2.62497253591607	2.77694382372514	3.17619334877423	3.5148913569015	3.65004973427736
"Nek4"	5589	-0.907525047577244	3.86126705848175	3.46611395011882	0.10380970777792	0.137298177106777	"Nek4"	3.21460000239689	3.3729253002456	3.44943313766559	2.84759222383364	4.31069054311021	4.91533555283317
"Nek6"	4341	-3.46011876488591	4.59904402393525	222.379033344802	1.13414869353901e-06	3.17231050033221e-05	"Nek6"	1.8357370021752	1.89853698370069	2.36333281045967	5.57779446912625	5.39645091724468	5.44923750317539
"Nek7"	4304	0.502047553893012	7.25127405659921	7.38038884692853	0.0291410906185835	0.0447944535062711	"Nek7"	7.49118418291925	7.50428301353043	7.44275173813628	6.61798489046311	6.89083131325211	7.33761377108722
"Nek8"	3174	0.319301325124843	5.34185274546793	5.85616125770414	0.0451782102821068	0.0657667761980743	"Nek8"	5.47709985501098	5.4731042888508	5.52503427382786	5.21179407324741	5.24201856269882	5.05794350657558
"Nek9"	5961	0.626564832777268	6.49606606014391	9.82225418686815	0.0159463805926978	0.0264393518162487	"Nek9"	6.79031812428387	6.76584899768605	6.76561408510535	5.85090282214896	5.92296102703327	6.56723243962608
"Nelfa"	2558	-0.502802992286543	6.18665389475542	5.78945467487617	0.0461165994791764	0.0670199662309994	"Nelfa"	5.95160225125611	5.94628099170231	5.84431359994117	6.36658296327872	6.7991047409264	5.95831921612851
"Nelfb"	2866	0.107196074099786	7.57334655837568	0.538670897549128	0.486213964168583	0.540705616644002	"Nelfb"	7.64972079587076	7.62240786493248	7.60606869298527	7.7008718423521	7.59977443916642	7.20858244436132
"Nelfcd"	2360	-0.78577035992793	7.08896651685496	24.9673698075827	0.00144997952587148	0.00347721606342959	"Nelfcd"	6.66785477876675	6.66159731524058	6.60286706897651	7.69086309566925	7.41915104727231	7.11941276988638
"Nelfe"	1610	-2.32154735874858	6.64241628718792	214.140519796777	1.29406606025748e-06	3.37956070711513e-05	"Nelfe"	5.14065596155136	4.9906227784885	5.05239987504748	7.63683399121366	7.32238445939227	7.13392223685922
"Nemf"	3868	0.151203865965966	6.8585177067659	1.94252395049728	0.204941132736417	0.251979669175066	"Nemf"	6.85781811794191	7.02109338930928	6.9118489652962	6.70728095642083	6.7684031812039	6.86356599500125
"Nemp1"	6517	0.484853585468656	4.23937063287302	2.24190407655734	0.176849994562618	0.221386831996389	"Nemp1"	4.64283838535025	4.37927341349324	4.33410716128017	4.00529183766744	4.43548918755991	3.23549954408678
"Nemp2"	3408	1.21746820060869	6.13837162536612	43.041069502631	0.000280934924915813	0.00100012216339093	"Nemp2"	6.56337282039702	6.72011966929088	6.57500484161002	5.43159228758621	5.69420058890659	5.00063267067955
"Nenf"	681	0.475535550513489	2.57065254896873	2.00913244717255	0.198183645224283	0.244459168243649	"Nenf"	2.8425078161935	3.03292763687369	2.39123750699744	2.35800829919592	2.54718550474584	1.96523936301349
"Nepro"	6056	1.19926456364892	4.33037619932921	19.9840676692928	0.00271096991201663	0.00580174402457817	"Nepro"	4.93269757867988	4.76150519118063	4.70590862542478	4.05107935546293	3.35877427686314	3.28434417953216
"Net1"	4386	-0.0284223445540127	5.29696310184199	0.0217983049612176	0.886678570474113	0.905389568636584	"Net1"	5.3242346710055	5.26394104448364	5.25960646620825	5.07811566265775	5.66312156226386	5.1130643967279
"Neto1"	39083	-11.7805999059059	3.72760557405224	197.522160621562	2.48464637033076e-05	0.000195886801074891	"Neto1"	-3.0488798875306	-3.0488798875306	-3.0488798875306	3.84123480538611	5.0360740450599	5.04382781835803
"Neto2"	6539	-3.6602156933148	1.20799457181085	100.087705622702	1.7753089372122e-05	0.000158895663262284	"Neto2"	-1.21868311727353	-1.0226907897938	-1.2435905624259	1.97023823148984	2.22420219416609	2.15229297631089
"Neu1"	3850	-0.024084111765206	6.75329464117945	0.0315404494363256	0.863938128051814	0.885794417163727	"Neu1"	6.79031812428387	6.68633269251798	6.74616236894243	6.85943496741245	6.89919114112091	6.5033351748014
"Neu3"	3392	-0.0576579808219264	2.13387649990595	0.0151988261253576	0.905256932472847	0.921818244130053	"Neu3"	2.27987714062709	1.93902060459106	2.08444647195713	1.0545843983404	2.7530640098327	2.22081365651067
"Neurl1b"	6273	-4.99376863500809	1.08005888341455	60.7873031062813	9.3107100563101e-05	0.000457042387283443	"Neurl1b"	-1.4027726663368	-2.52377395829093	-2.54722972878535	1.61129597242416	2.28670946962663	2.22081365651067
"Neurl2"	1156	0.0716354758224771	2.20777231083208	0.0321418760403367	0.862662575631815	0.884906346861426	"Neurl2"	2.3972967478542	1.93902060459106	2.33487771623543	2.72739838133745	1.94296282960673	1.55176796765133
"Neurl3"	2968	1.33943605989733	6.80253336989555	42.0091521682534	0.000303114603323018	0.0010564671422005	"Neurl3"	7.35538625927918	7.27196941070332	7.33642632240753	6.26446533468584	6.10309870767289	5.45280308082301
"Neurl4"	6595	-0.499801996228177	5.05985822510894	8.51448477852725	0.0217367556141111	0.0346830688434309	"Neurl4"	4.99456938801876	4.63167827766757	4.71973016939883	5.43351434332359	5.22615741088719	5.19198749271333
