"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"IFNg_A"	"IFNg_B"	"IFNg_C"	"WT_A"	"WT_B"	"WT_C"
"2900060B14Rik"	597	-0.119807509230768	3.31665234251106	0.682493135402792	0.430178993701245	0.729669661048045	"2900060B14Rik"	3.35683924267181	3.57695191374091	3.16285282270042	3.40825529594263	3.16711191578762	3.16858914835466
"2900076A07Rik"	852	0.130522453964121	2.76914188870937	0.730337844027108	0.4150399892369	0.719404736870732	"2900076A07Rik"	2.50144557872348	2.59357951176728	2.97339684053709	2.79621928906361	2.65322708275428	3.01398424406036
"2900089D17Rik"	7715	0.0352611058246352	2.86878937891503	0.0573202988650827	0.816169758432653	0.934590831809465	"2900089D17Rik"	2.90412478135703	2.68462091652041	2.94063425119544	3.04745880310417	2.58159304502203	2.99670294811364
"2900093K20Rik"	591	-0.0886852615807934	2.15996893048713	0.173457122760635	0.686857700042434	0.876022385063283	"2900093K20Rik"	2.47611691171883	2.05569764878682	2.05331487420881	1.91269217012891	2.14129851375245	2.26533649239336
"3000002C10Rik"	1279	-0.373559423919053	1.54487441750221	1.96696404136653	0.194456986133552	0.548131246732086	"3000002C10Rik"	1.51296013852603	2.10047458702465	1.43068054562968	1.3176997392478	1.12230000791978	1.52806363844088
"3110009E18Rik"	5423	-0.13320581348512	2.97468610450663	0.567168478438414	0.47071142095469	0.754384270521419	"3110009E18Rik"	3.03130005980494	2.8246473810661	3.23217755017553	2.94115702534373	3.06574766673207	2.68768641804351
"3110040N11Rik"	1275	-0.136849024421755	4.56766317441159	1.75427929295707	0.218128706313799	0.571613624777092	"3110040N11Rik"	4.61961561987957	4.54446069337279	4.73044501858538	4.54176068406016	4.56438230226367	4.38005788472339
"3110053B16Rik"	10144	0.344010489797218	4.17927541259819	7.79825565775989	0.0210556301536573	0.241479392049138	"3110053B16Rik"	4.22270121791941	3.99572568657562	3.7498334350985	4.2943639202105	4.57364297182837	4.12563988925335
"3110056K07Rik"	1589	0.249291155672186	3.53940798169483	3.83841050461387	0.0818965586557212	0.393548345272876	"3110056K07Rik"	3.45085000854088	3.39720090588933	3.38611049474169	3.52938245703542	3.78204124993059	3.66068487968189
"3110082I17Rik"	1909	0.084612771248959	3.56758931832941	0.438373347583372	0.524571195361404	0.78699262193785	"3110082I17Rik"	3.66212873235858	3.46154799960831	3.44569829873058	3.61830708469418	3.48108351102018	3.71980500650338
"3300002I08Rik"	21977	0.0341795856870596	4.02043059597246	0.100642448421957	0.758328155017506	0.909679778503401	"3300002I08Rik"	3.8562324358191	3.90186980116439	4.22148811379386	3.82672366051719	4.01741412530158	4.236533385125
"3300005D01Rik"	1281	0.273945155390031	3.2417353978778	3.50993604913242	0.093925123014104	0.414156897065235	"3300005D01Rik"	3.02257867361067	3.21236831541733	3.05218898578998	3.22407312878686	3.27701673781152	3.59330106870421
"3830406C13Rik"	7994	0.064433444088576	4.85413142120279	0.510378133479383	0.493166992788352	0.769532194625916	"3830406C13Rik"	4.65672542307994	4.82575971621553	4.97047713734693	4.87820572047199	4.86014576302152	4.91188632148825
"4632404H12Rik"	2951	-0.170695860024052	1.76230264022816	0.548978649615698	0.477704049251578	0.758825842731637	"4632404H12Rik"	1.90337329414338	1.77179447174663	1.8210479708757	1.87469130847704	1.90741038439107	1.17554938935976
"4632415L05Rik"	4114	0.0890922360895862	3.47968145092555	0.457555163860353	0.515849426060653	0.781889956245407	"4632415L05Rik"	3.55128648077181	3.04682810487586	3.64696647282667	3.43461456888111	3.27701673781152	3.80169129109435
"4632427E13Rik"	669	0.137854040277562	4.48421355234004	2.0600997526646	0.185175334288149	0.539748504076435	"4632427E13Rik"	4.45110714229996	4.39969163930189	4.38870313762219	4.60984814943239	4.63390667834447	4.40647144577624
"4632428C04Rik"	2428	-0.223681637021286	2.27204808652757	1.27012994151875	0.289020132301472	0.636155891383986	"4632428C04Rik"	2.43727009615139	2.34336585370065	2.30571914769604	2.57709950286414	1.80628842638219	2.01370994356428
"4732471J01Rik"	4328	0.186879962729549	0.762285609382701	0.381597214632102	0.552125414792455	0.804176634818372	"4732471J01Rik"	0.460221199335176	0.577827905294253	0.92765798041203	1.03719108711737	0.943358627411807	0.527295202557421
"4732491K20Rik"	3174	-0.179677898265763	1.17018892216751	0.484923042596134	0.50386427511309	0.775356384775658	"4732491K20Rik"	0.56002937162719	1.48706456220582	1.52209773318357	0.773702382684961	1.34053396948233	1.01316118606377
"4831440D22Rik"	2220	-0.154284557634702	0.959746288152192	0.322704842754208	0.583940502707037	0.824867880473564	"4831440D22Rik"	0.741050326554149	0.948197382310674	1.30760753197829	0.930101169899999	0.393470365925563	1.20594347295104
"4831440E17Rik"	4677	0.0417788810460113	1.30765531644261	0.0236868005479297	0.881095386428381	0.959430234169083	"4831440E17Rik"	1.17802694739989	1.61602655623189	0.993028017521093	0.930101169899999	1.34053396948233	1.62122105648779
"4833407H14Rik"	1214	-0.125036285745681	5.14472498685393	2.43986190578718	0.152873814442529	0.502343273198033	"4833407H14Rik"	5.22665378430344	5.15426590122286	5.23312371131839	5.12071480832638	5.12449831054865	4.99473664188316
"4833417C18Rik"	1319	-0.451546508410153	1.87068385987658	4.86189584981113	0.0550251503373434	0.345225469468942	"4833417C18Rik"	1.97744904192591	2.12957197542927	2.0836416287732	1.62291043441026	1.42482157941486	1.81113440353455
"4833418N02Rik"	1530	-0.14832471661883	0.919038418298092	0.201924276548544	0.663845273715583	0.866782556150041	"4833418N02Rik"	0.939421023831587	0.846715808716579	1.05556401851852	0.930101169899999	-0.22353980437624	1.45402262320575
"4833420G17Rik"	3341	0.0292907787568732	6.86873658332071	0.266952115016517	0.617894145041034	0.845255265344765	"4833420G17Rik"	6.82368946743829	6.87034481424173	6.86396832547299	6.74776198356547	6.94490118848215	6.95171950978614
"4833438C02Rik"	1788	0.178174685003638	2.50993135396404	1.11410960126514	0.318820394104009	0.65900588956815	"4833438C02Rik"	2.51394508475897	2.29281365486394	2.45237765791536	2.46647891805609	2.60586841486737	2.70906512593054
"4833439L19Rik"	4185	-0.0297997259966332	6.50828465847724	0.206595178307995	0.660261151532811	0.865932152026832	"4833439L19Rik"	6.54334676415583	6.47424599773871	6.54846183750046	6.43580750858073	6.60138235611499	6.43889915533342
"4921511C10Rik"	1463	0.513436598857363	0.983338610316662	1.98926471503512	0.192178873956053	0.546811844842355	"4921511C10Rik"	0.782966636084322	0.299226275772469	0.960713215481831	0.451092571555659	1.78518479084968	1.17554938935976
"4921522P10Rik"	4523	0.0744062918232822	1.12458817396094	0.0577773054126175	0.815453821485535	0.934204536171466	"4921522P10Rik"	1.5376555917814	1.01209115093062	0.631798430114042	0.930101169899999	1.08824337430664	1.40246291546017
"4921524J17Rik"	1595	0.106327903808414	4.60574616586173	1.16111127478928	0.309391304193844	0.653880436439589	"4921524J17Rik"	4.36057820183364	4.6052797034615	4.67674778094404	4.64695699071264	4.68036835330022	4.63866041762146
"4921525O09Rik"	3272	0.0712620531448022	2.22384197374115	0.133899150687202	0.722913885589807	0.892512902856881	"4921525O09Rik"	1.90337329414338	2.22702582311367	2.39307083050525	2.3327186062592	2.12459343258507	2.2939146806521
"4921531C22Rik"	1905	0.189905660124298	3.6172863006368	2.47276793687224	0.150436141257219	0.498927877758629	"4921531C22Rik"	3.53297953985205	3.64905878852709	3.37389179751711	3.66358354141324	3.78204124993059	3.67705030171516
"4930402H24Rik"	8087	-0.0843797335802419	4.73791138246336	0.840413453792687	0.383291439615553	0.703115593203266	"4930402H24Rik"	4.91179011821626	4.78061302477696	4.63384083268559	4.69408688126232	4.83212464022239	4.54665877723637
"4930403D09Rik"	1094	0.0643553237337702	3.34040510517369	0.211181083398365	0.656790196697757	0.864482009155847	"4930403D09Rik"	3.57533988407478	3.04682810487586	3.27879600882755	3.38816489543887	3.26943809219701	3.44191617099047
"4930412M03Rik"	3016	0.28057941003856	2.21716329424269	2.35166619815496	0.159667967598829	0.510168505196823	"4930412M03Rik"	1.95928361759312	2.04045775343175	2.21273571251831	2.44070062723192	2.26840136908628	2.3357477649085
"4930413G21Rik"	1402	-0.0408207940062188	1.26907883285537	0.0294161107642786	0.867632988046464	0.953776044382545	"4930413G21Rik"	0.901869144366283	1.32041439703388	1.56572200641668	1.10440851270936	1.25101473260914	1.34899202932001
"4930426D05Rik"	2112	0.298671551966419	2.68616265724201	2.47595350646143	0.150202864594014	0.498766626676502	"4930426D05Rik"	2.76464550469733	2.88561543790499	1.80293409319126	2.72325297357741	3.09176418766901	2.57576580520391
"4930430F08Rik"	3993	-0.367440076467603	1.43916776707056	2.32526473695395	0.161778748949433	0.511769440027676	"4930430F08Rik"	1.80508702547894	1.46440392655623	1.52209773318357	1.07119123517598	1.18809235721488	1.45402262320575
"4930432K21Rik"	3172	0.404525216411808	2.11499119811088	4.79054368948164	0.0564991797968752	0.348436666038419	"4930432K21Rik"	1.88424442617725	1.86124648377402	1.97458590292306	2.16966940539338	2.41298880693563	2.32193774528945
"4930439A04Rik"	6444	-0.0750130325005323	0.995723522599153	0.0593484142345208	0.813015271076576	0.933225439020229	"4930439A04Rik"	0.82369940776702	0.577827905294253	1.54407475259441	1.00237027434715	1.01761901973711	0.790585799166066
"4930444A19Rik"	1806	0.344447323318426	2.21154173817524	2.92316199536149	0.12163761806123	0.461386814433234	"4930444A19Rik"	2.28515162534281	1.8437942921342	1.95831110335267	2.37416471919695	2.58159304502203	2.14500218502312
"4930445K14Rik"	1795	0.0630560617860825	2.90662046016742	0.148598565507606	0.708870928416764	0.886828138105247	"4930445K14Rik"	2.99609364607282	2.92763867910259	2.68774866873682	2.9594268652396	2.75442070068292	3.08111090688418
"4930451G09Rik"	2833	0.0327307735285509	1.42301609796319	0.0184929414588048	0.894836624805038	0.964681999092081	"4930451G09Rik"	1.23953105131125	1.32041439703388	1.62878056973799	1.28909319001949	1.67477174184501	1.3214945667058
"4930453N24Rik"	5965	-0.00218993167471912	5.08242969784573	0.000769274226297627	0.978480844217097	0.994268328901063	"4930453N24Rik"	5.04694721039543	5.06482909054217	5.13698383588801	5.10438841332387	5.09264305009273	5.04604029816873
"4930480K23Rik"	3755	0.325034094972266	1.77552065677811	2.08905688348845	0.182410386012501	0.536082057599002	"4930480K23Rik"	1.32713399030026	1.71533390335109	1.74718654502105	2.07229992759747	1.74202820499297	1.94329318275465
"4930481A15Rik"	2165	-0.384848200069792	3.30224035077284	5.19955648935843	0.0486686574389276	0.327447541105556	"4930481A15Rik"	3.33587159069038	3.70811995266121	3.35536749951971	3.12234130208702	2.86917639084362	3.25833416735871
"4930481B07Rik"	7228	0.174474144336805	2.25560025972018	0.861986790038384	0.377517777822009	0.700051113141357	"4930481B07Rik"	2.35629019444229	2.11509663731038	1.97458590292306	2.78601876308186	2.2376599649073	1.90675253494211
"4930502C15Rik"	38992	0.210153515240506	3.17133261961026	1.64944375393298	0.231247868967417	0.583558774787197	"4930502C15Rik"	3.17988987744999	2.73282237346109	3.25234162342408	3.26871131198778	3.34349049024546	3.19155418735389
"4930503L19Rik"	3882	0.235903258370238	4.97435830892962	3.96361346698134	0.0778298575124363	0.385094956812174	"4930503L19Rik"	4.74685134289232	4.71733362406428	5.06660778337924	4.92311380176086	5.30027771890604	5.01418993521248
"4930522L14Rik"	5676	0.26512920198459	4.22346995251261	2.85143901890703	0.125712741560166	0.468028590642148	"4930522L14Rik"	4.1604596409632	3.88916496420288	4.17647023935015	3.9955789982354	4.60709907219482	4.40319607630426
"4930523C07Rik"	5391	0.167192478902915	7.69321818678774	9.05206379045871	0.0148218658901715	0.208603650574784	"4930523C07Rik"	7.64240641552311	7.47984713942045	7.69527040957026	7.79559861850092	7.76598868762669	7.75796068362634
"4930538E20Rik"	886	-0.0913551004461467	1.16737526635169	0.101172558812344	0.757715804313804	0.909432042914463	"4930538E20Rik"	1.11378362777722	0.577827905294253	1.72811482796368	1.47836122194691	0.694456406238693	1.04713404622074
"4930544F09Rik"	16178	0.373420130855808	3.66174979015645	9.05896939169005	0.014794390029492	0.208603650574784	"4930544F09Rik"	3.93735208773429	3.00818215473246	3.34288449313308	4.14273420020841	3.48108351102018	3.79170609920671
"4930549C15Rik"	1267	0.438841169602334	2.82255484900499	6.91520015688957	0.0274738601125193	0.265970836243837	"4930549C15Rik"	2.71137237206133	2.07077823900456	2.91556461876764	3.08953906250084	2.83877364105913	3.1054994533001
"4930549G23Rik"	580	0.204342900091662	3.21566801111398	1.16704857054444	0.308229221244251	0.653520644354902	"4930549G23Rik"	3.44433437437059	2.64486558058614	3.16993713393924	3.49221892824709	3.41392669822321	2.97921213626414
"4930562C15Rik"	4275	-0.103128939127056	1.70914762187555	0.145476030868874	0.711784411756357	0.887972099059752	"4930562C15Rik"	1.65516387204508	1.01209115093062	2.3686481899403	1.40026577499692	1.65163764341808	1.79122607713838
"4930562F07Rik"	887	0.064441994755266	1.80109376273198	0.0781015208757195	0.786231113483936	0.922025320573498	"4930562F07Rik"	2.03061199637406	1.53134519677588	1.72811482796368	1.66804488614637	2.02008489232764	1.79122607713838
"4930563E22Rik"	3313	-0.427265403396656	1.47042266873264	3.12527072541641	0.111034593202111	0.442372970616874	"4930563E22Rik"	1.60930258141335	2.10047458702465	1.11550153871667	1.47836122194691	1.31130708954136	0.830148780238646
"4930579G18Rik"	1461	0.196119356440301	2.2886910760079	1.03760274931073	0.335096134712247	0.670096297491805	"4930579G18Rik"	2.42408518118183	2.02505515130634	2.11334399031621	2.26088071673326	2.41298880693563	2.46703046195476
"4930579G24Rik"	1970	0.142950588603793	3.22871397922776	1.11502075993662	0.318633634041192	0.658965652644908	"4930579G24Rik"	3.22620312672536	3.11388455965362	3.12689986782506	3.37461416384398	3.39315454978237	3.12153240749814
"4930581F22Rik"	2402	0.406046482129438	1.69960025143434	2.86746878795958	0.124786841554775	0.466191884111298	"4930581F22Rik"	1.5376555917814	1.04300729888937	1.8210479708757	2.08899140738353	1.80628842638219	1.72979770020953
"4930590J08Rik"	7888	0.655787838173278	0.969418275107975	6.46003651168762	0.0317317761414295	0.278702513095241	"4930590J08Rik"	0.175539292747821	0.699248071862419	0.92765798041203	1.00237027434715	1.36918049351907	1.34899202932001
"4930594C11Rik"	2755	0.309916400115675	3.04965531764494	3.64944504838962	0.0885591292401813	0.402473918301552	"4930594C11Rik"	3.10750711753889	2.64486558058614	2.89860619341341	3.04745880310417	3.16711191578762	3.35643438564406
"4930595D18Rik"	818	0.187149661237799	2.67262022273904	1.35529557338167	0.274417203716377	0.622542395588368	"4930595D18Rik"	2.52633722466113	2.61431322653253	2.5854935658681	2.78601876308186	2.58159304502203	2.90704794195717
"4930596I21Rik"	460	-2.04274277507406	0.891300762819628	37.1834782192589	0.000183086850978609	0.0165437607219061	"4930596I21Rik"	1.82528725939453	1.39420479293055	1.33307640681348	-0.775852875600635	-0.506150186718026	0.0120630444732761
"4931403G20Rik"	1852	0.228183575444931	1.28973592084138	0.502813957811202	0.496302441447481	0.771035352124066	"4931403G20Rik"	1.51296013852603	0.774865331447292	1.14456164436269	1.37326540963645	1.88774508539777	0.790585799166066
"4931406C07Rik"	3181	-0.0687089146183189	2.6995240701283	0.155480777234667	0.702572890193677	0.883400027296477	"4931406C07Rik"	2.62181926447838	2.88561543790499	2.66786925024642	2.71252129973574	2.45368291250333	2.80153240504269
"4931414P19Rik"	6037	-0.138590033920531	2.59126874526829	0.721273991769627	0.417840646031553	0.721463305628767	"4931414P19Rik"	2.73291825478107	2.60398361569338	2.62726926893453	2.61216519528172	2.62974206766077	2.30799425228126
"4931422A03Rik"	1121	0.400865650470578	1.19005164604049	2.79813883057771	0.128856057283302	0.471631077637053	"4931422A03Rik"	0.863313646465647	0.881342241112086	1.20098262945875	1.37326540963645	1.34053396948233	1.40246291546017
"4931428F04Rik"	3721	-0.164335530733054	2.37287127378561	0.903332787741801	0.366822219556298	0.692323318070409	"4931428F04Rik"	2.55080667482896	2.40416261680753	2.39307083050525	2.2311131134273	2.25311254639836	2.37640194071925
"4931440P22Rik"	1861	0.0243957930745243	2.12273725194783	0.0153963765054081	0.90398943445685	0.96824334341511	"4931440P22Rik"	2.4632838466143	2.17214643892646	1.62878056973799	2.2311131134273	2.17413935181716	1.96122220304006
"4932438A13Rik"	16226	0.190567630795788	7.98148762799023	5.19401423966456	0.0487653362186859	0.327447541105556	"4932438A13Rik"	8.08424048585601	7.64638787870203	7.90245160746289	8.03028944637096	8.10412682330573	8.07159737259496
"4932443L11Rik"	8610	0.163756651252004	2.18766108030221	0.562042533234288	0.472663758609897	0.754971121760848	"4932443L11Rik"	2.31402933575036	1.961745685125	2.02233691033263	2.02103454586004	2.58159304502203	2.16060442638251
"4933404O12Rik"	3970	-0.0630116018145559	2.83841149256256	0.168954872941112	0.690699730855128	0.877997858836027	"4933404O12Rik"	3.05715227592009	3.03149372634323	2.46395197636158	3.00411418361654	2.78663377422991	2.58735675245744
"4933407K13Rik"	3376	0.123126989391908	2.3721861961628	0.333324451452952	0.577925522612243	0.820912105421755	"4933407K13Rik"	2.45033560349381	2.12957197542927	2.33122108818191	2.07229992759747	2.69908041414154	2.47952486056713
"4933412E12Rik"	1724	0.508435578620467	3.53463231332019	11.2745410154756	0.00847296791134364	0.160958610092869	"4933412E12Rik"	2.92299356560816	3.44428148907689	3.3800140816521	3.78635660426549	3.64233288715171	3.85060618747568
"4933421O10Rik"	3850	0.408259148855318	2.34596752561289	2.78757739777319	0.129490943671138	0.472760256856065	"4933421O10Rik"	2.76464550469733	2.19984706326469	1.20098262945875	2.66877804276023	2.480188290838	2.3494268422632
"4933427D14Rik"	11154	0.0817872594165402	3.8331007343719	0.403683585770151	0.541078467407805	0.797226011811228	"4933427D14Rik"	3.80120323982493	3.76021418238299	3.7963539742293	3.89475721127376	3.59460924394184	4.10159228210933
"4933434E20Rik"	2832	0.0880314655418115	7.08821271357664	2.68153420540736	0.136096174774857	0.479793876875888	"4933434E20Rik"	6.9961976121122	7.04754368793227	7.08572511302294	7.16822025242475	7.11892628923262	7.10674788936748
"4933439C10Rik"	2583	0.361362074525806	2.49700360894878	3.75908818011013	0.0846130121923256	0.396531883634504	"4933439C10Rik"	2.34234034028543	2.35573189829182	2.19894929189611	2.52897873780975	3.08314403834387	2.32193774528945
